seed,balance_score,size_ratio,state_l1,drift_score,month_overlap,month_div,min_val,max_val,hybrid
304,1.9762750212493394,1.7962962962962963,0.5899893624765216,-0.9662530316928065,0.2019047619047619,1.1681577935975684,54,97,1.299897899064375
156,1.8325199181043983,1.7254901960784315,0.5535148610129834,-0.7575893387658093,0.2526984126984127,1.010287751464222,51,88,1.3022073809683319
152,1.8936023344879054,1.8541666666666667,0.5197178339106193,-0.8421218487394959,0.2363095238095238,1.0784313725490198,48,89,1.3041170403702584
449,1.9839561532351284,1.8392857142857142,0.5723352194747071,-0.9699790047845878,0.1953968253968254,1.1653758301814132,56,103,1.3049708498859172
230,1.8487960884000487,2.061224489795918,0.3937857993020652,-0.769218338515909,0.26249999999999996,1.031718338515909,49,101,1.3103432514389124
148,1.969892311193453,1.8113207547169812,0.5792857782382359,-0.9315050471812745,0.23309523809523808,1.1646002852765125,53,96,1.317838778166561
463,1.870364855071043,2.0625,0.4039324275355215,-0.7881515543280249,0.2642857142857143,1.052437268613739,48,99,1.3186587670414256
232,1.9444589857801042,1.8928571428571428,0.5258009214614807,-0.8914375945143733,0.20773809523809522,1.0991756897524685,56,106,1.320452669620043
278,2.0276952397050376,1.9215686274509804,0.5530633061270287,-1.00981732418995,0.1745238095238095,1.1843411337137595,51,98,1.3208231127720726
68,1.7633072313638212,1.7843137254901962,0.48949675293681255,-0.630997923025101,0.33321428571428574,0.9642122087393867,51,91,1.3216086852462505
494,1.829627621908041,1.98,0.42481381095402043,-0.7240992066398996,0.32452380952380955,1.0486230161637091,50,99,1.3227581772601114
331,1.8006302521008402,1.9583333333333333,0.4211484593837535,-0.6804404928253451,0.3215079365079365,1.0019484293332817,48,94,1.3243219071230987
263,1.8989423177860603,1.6140350877192982,0.642453615033381,-0.8183207724343925,0.3032539682539682,1.1215747406883607,57,92,1.3261177770819854
407,1.9655392834895251,2.276595744680851,0.344471769404337,-0.9038213042226237,0.20714285714285713,1.1109641613654808,47,107,1.3328643705336884
417,1.8800368448755547,2.1136363636363638,0.38320024061959546,-0.7802299987594105,0.2753968253968254,1.0556268241562359,44,93,1.3338758457439672
13,1.9641448494005964,2.2093023255813953,0.37742126190960057,-0.8985448138199561,0.20238095238095238,1.1009257662009084,43,95,1.3351634797266272
479,1.8829941341084928,1.8846153846153846,0.4991893747465541,-0.7760031905738884,0.26666666666666666,1.042669857240555,52,98,1.339791900706771
270,1.9027028015507277,1.9591836734693877,0.47175956404067004,-0.8026006746784733,0.2772222222222222,1.0798228969006956,49,96,1.3408823292757965
216,1.9056103968429934,1.7413793103448276,0.5821155432490829,-0.8009925968280087,0.25773809523809527,1.058730692066104,58,101,1.3449155790633873
146,1.8913243635154156,1.6981132075471699,0.5966055779841228,-0.7775332307863212,0.27539682539682536,1.0529300561831465,53,90,1.3470511019649907
41,1.827282848289718,1.9019607843137254,0.46266103198799635,-0.6845299554930008,0.3034523809523809,0.9879823364453817,51,97,1.3481118794446176
101,1.7586454907388367,1.9019607843137254,0.4283423532125556,-0.5854006757342112,0.3219047619047619,0.9073054376389731,51,97,1.3488650177248889
111,1.8609504482855992,1.7894736842105263,0.5357383820375364,-0.730977141386203,0.2640873015873016,0.9950644429735045,57,102,1.349266449315257
413,1.8586209751944065,1.9574468085106382,0.45058708334188413,-0.7247925545222086,0.2843253968253968,1.0091179513476054,47,92,1.3512661870288605
145,2.0210841339627326,2.0851063829787235,0.46798887549200446,-0.9555992396958782,0.2155952380952381,1.1711944777911163,47,98,1.352164666175618
447,1.813533813290384,1.9555555555555555,0.4289891288674143,-0.6588824366675413,0.32777777777777783,0.9866602144453192,45,88,1.3523161076231052
349,1.9110391852880628,1.7818181818181817,0.5646105017349405,-0.7979434942955096,0.25749999999999995,1.0554434942955095,55,98,1.352478739281206
292,1.9309315521080226,1.9259259259259258,0.5025028130910484,-0.8237163326869208,0.24869047619047618,1.072406808877397,54,104,1.354330119227178
492,1.821870588681925,1.8867924528301887,0.46753906792586825,-0.6457838292549725,0.3136904761904762,0.9594743054454486,53,100,1.3698219082034444
433,1.8719516648928414,1.9259259259259258,0.4730128694834577,-0.715629155845874,0.3063492063492063,1.0219783621950804,54,104,1.3710112558007297
174,2.1269848270454697,2.1555555555555554,0.48571463574495716,-1.0769467787114846,0.13761904761904764,1.2145658263305321,45,97,1.3731220819474306
